,id_cat,id,org_resource,concept_name,time_timestamp,org_role,case_Rfp_id,case_Permit_travel_permit_number,case_Task,case_OrganizationalEntity,case_RequestedAmount,case_Activity,case_Permit_TaskNumber,case_Permit_BudgetNumber,case_Permit_ProjectNumber,case_Project,case_concept_name,case_Permit_OrganizationalEntity,case_Permit_RequestedBudget,case_Cost_Type,case_Permit_id,case_Permit_ActivityNumber,case_RfpNumber
113,st_step_class_0,76583,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-01-20 07:19:52,SUPERVISOR,76579,76578,UNKNOWN,65463,303,UNKNOWN,UNKNOWN,6198,UNKNOWN,503,76579,65455,606,0,76577,7366,76580
114,st_step_class_0,76585,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-02-03 14:32:54,EMPLOYEE,76579,76578,UNKNOWN,65463,303,UNKNOWN,UNKNOWN,6198,UNKNOWN,503,76579,65455,606,0,76577,7366,76580
115,st_step_class_0,76586,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-03 14:44:07,SUPERVISOR,76579,76578,UNKNOWN,65463,303,UNKNOWN,UNKNOWN,6198,UNKNOWN,503,76579,65455,606,0,76577,7366,76580
116,rp_request_class_15,76579,SYSTEM,Request Payment,2017-02-06 12:33:35,UNDEFINED,76579,76578,UNKNOWN,65463,303,UNKNOWN,UNKNOWN,6198,UNKNOWN,503,76579,65455,606,0,76577,7366,76580
117,rp_request_class_16,76579,SYSTEM,Payment Handled,2017-02-09 16:32:18,UNDEFINED,76579,76578,UNKNOWN,65463,303,UNKNOWN,UNKNOWN,6198,UNKNOWN,503,76579,65455,606,0,76577,7366,76580
118,st_step_class_0,185356,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-01-20 18:51:01,EMPLOYEE,185354,424,UNKNOWN,65463,3216,UNKNOWN,427,425,426,503,185354,65454,923,0,423,UNKNOWN,185355
119,st_step_class_0,185357,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-20 18:51:09,SUPERVISOR,185354,424,UNKNOWN,65463,3216,UNKNOWN,427,425,426,503,185354,65454,923,0,423,UNKNOWN,185355
120,rp_request_class_15,185354,SYSTEM,Request Payment,2017-01-24 11:49:34,UNDEFINED,185354,424,UNKNOWN,65463,3216,UNKNOWN,427,425,426,503,185354,65454,923,0,423,UNKNOWN,185355
121,rp_request_class_16,185354,SYSTEM,Payment Handled,2017-01-26 16:30:47,UNDEFINED,185354,424,UNKNOWN,65463,3216,UNKNOWN,427,425,426,503,185354,65454,923,0,423,UNKNOWN,185355
122,st_step_class_0,74102,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-01-24 10:15:56,EMPLOYEE,74097,74095,74099,65463,119,505,427,3136,74096,503,74097,65455,2023,0,74094,UNKNOWN,74098
123,st_step_class_0,74103,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-01-24 10:15:58,SUPERVISOR,74097,74095,74099,65463,119,505,427,3136,74096,503,74097,65455,2023,0,74094,UNKNOWN,74098
124,st_step_class_0,74104,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-01-31 09:46:42,EMPLOYEE,74097,74095,74099,65463,119,505,427,3136,74096,503,74097,65455,2023,0,74094,UNKNOWN,74098
125,st_step_class_0,74105,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-01-31 09:46:49,SUPERVISOR,74097,74095,74099,65463,119,505,427,3136,74096,503,74097,65455,2023,0,74094,UNKNOWN,74098
126,rp_request_class_15,74097,SYSTEM,Request Payment,2017-02-03 07:50:07,UNDEFINED,74097,74095,74099,65463,119,505,427,3136,74096,503,74097,65455,2023,0,74094,UNKNOWN,74098
127,rp_request_class_16,74097,SYSTEM,Payment Handled,2017-02-06 16:31:45,UNDEFINED,74097,74095,74099,65463,119,505,427,3136,74096,503,74097,65455,2023,0,74094,UNKNOWN,74098
128,st_step_class_0,72607,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-01-24 15:48:44,EMPLOYEE,72603,72602,UNKNOWN,65458,364,UNKNOWN,UNKNOWN,475,UNKNOWN,503,72603,65458,625,0,72601,UNKNOWN,72604
129,st_step_class_0,72608,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-01-24 15:48:48,SUPERVISOR,72603,72602,UNKNOWN,65458,364,UNKNOWN,UNKNOWN,475,UNKNOWN,503,72603,65458,625,0,72601,UNKNOWN,72604
130,st_step_class_0,72610,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-01-25 11:25:01,EMPLOYEE,72603,72602,UNKNOWN,65458,364,UNKNOWN,UNKNOWN,475,UNKNOWN,503,72603,65458,625,0,72601,UNKNOWN,72604
131,st_step_class_0,72609,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-08 17:30:09,SUPERVISOR,72603,72602,UNKNOWN,65458,364,UNKNOWN,UNKNOWN,475,UNKNOWN,503,72603,65458,625,0,72601,UNKNOWN,72604
132,rp_request_class_15,72603,SYSTEM,Request Payment,2017-02-15 14:22:51,UNDEFINED,72603,72602,UNKNOWN,65458,364,UNKNOWN,UNKNOWN,475,UNKNOWN,503,72603,65458,625,0,72601,UNKNOWN,72604
133,rp_request_class_16,72603,SYSTEM,Payment Handled,2017-02-20 16:32:08,UNDEFINED,72603,72602,UNKNOWN,65458,364,UNKNOWN,UNKNOWN,475,UNKNOWN,503,72603,65458,625,0,72601,UNKNOWN,72604
134,st_step_class_0,77907,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-01-29 09:58:46,EMPLOYEE,77902,77901,UNKNOWN,65476,1220,UNKNOWN,UNKNOWN,3712,UNKNOWN,503,77902,65455,2677,0,77900,UNKNOWN,77903
135,st_step_class_0,77906,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-01-29 09:58:55,SUPERVISOR,77902,77901,UNKNOWN,65476,1220,UNKNOWN,UNKNOWN,3712,UNKNOWN,503,77902,65455,2677,0,77900,UNKNOWN,77903
136,st_step_class_0,77908,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-07-08 07:59:54,EMPLOYEE,77902,77901,UNKNOWN,65476,1220,UNKNOWN,UNKNOWN,3712,UNKNOWN,503,77902,65455,2677,0,77900,UNKNOWN,77903
137,st_step_class_0,77909,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-07-08 07:59:59,SUPERVISOR,77902,77901,UNKNOWN,65476,1220,UNKNOWN,UNKNOWN,3712,UNKNOWN,503,77902,65455,2677,0,77900,UNKNOWN,77903
138,rp_request_class_15,77902,SYSTEM,Request Payment,2017-07-14 13:37:26,UNDEFINED,77902,77901,UNKNOWN,65476,1220,UNKNOWN,UNKNOWN,3712,UNKNOWN,503,77902,65455,2677,0,77900,UNKNOWN,77903
139,rp_request_class_16,77902,SYSTEM,Payment Handled,2017-07-17 15:31:09,UNDEFINED,77902,77901,UNKNOWN,65476,1220,UNKNOWN,UNKNOWN,3712,UNKNOWN,503,77902,65455,2677,0,77900,UNKNOWN,77903
140,st_step_class_0,73901,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-01-31 08:41:52,EMPLOYEE,73897,73895,UNKNOWN,65463,811,UNKNOWN,UNKNOWN,73896,UNKNOWN,503,73897,65455,827,0,73894,UNKNOWN,73898
141,st_step_class_0,73902,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-01-31 13:56:20,SUPERVISOR,73897,73895,UNKNOWN,65463,811,UNKNOWN,UNKNOWN,73896,UNKNOWN,503,73897,65455,827,0,73894,UNKNOWN,73898
142,st_step_class_0,73904,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-02-09 09:06:54,EMPLOYEE,73897,73895,UNKNOWN,65463,811,UNKNOWN,UNKNOWN,73896,UNKNOWN,503,73897,65455,827,0,73894,UNKNOWN,73898
143,st_step_class_0,73903,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-07 07:36:52,SUPERVISOR,73897,73895,UNKNOWN,65463,811,UNKNOWN,UNKNOWN,73896,UNKNOWN,503,73897,65455,827,0,73894,UNKNOWN,73898
144,rp_request_class_15,73897,SYSTEM,Request Payment,2017-03-09 11:30:22,UNDEFINED,73897,73895,UNKNOWN,65463,811,UNKNOWN,UNKNOWN,73896,UNKNOWN,503,73897,65455,827,0,73894,UNKNOWN,73898
145,rp_request_class_16,73897,SYSTEM,Payment Handled,2017-03-13 16:31:05,UNDEFINED,73897,73895,UNKNOWN,65463,811,UNKNOWN,UNKNOWN,73896,UNKNOWN,503,73897,65455,827,0,73894,UNKNOWN,73898
146,st_step_class_0,76942,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-01-31 13:38:55,EMPLOYEE,76930,76929,6280,65457,206,505,UNKNOWN,4164,UNKNOWN,503,76930,65455,1511,0,76928,UNKNOWN,76931
147,st_step_class_0,76940,STAFF MEMBER,Permit APPROVED by PRE_APPROVER,2017-01-31 13:40:27,PRE_APPROVER,76930,76929,6280,65457,206,505,UNKNOWN,4164,UNKNOWN,503,76930,65455,1511,0,76928,UNKNOWN,76931
148,st_step_class_0,76941,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-02-01 14:52:50,SUPERVISOR,76930,76929,6280,65457,206,505,UNKNOWN,4164,UNKNOWN,503,76930,65455,1511,0,76928,UNKNOWN,76931
149,st_step_class_0,76946,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-02-09 15:48:30,EMPLOYEE,76930,76929,6280,65457,206,505,UNKNOWN,4164,UNKNOWN,503,76930,65455,1511,0,76928,UNKNOWN,76931
150,st_step_class_0,76947,STAFF MEMBER,Request For Payment REJECTED by PRE_APPROVER,2017-02-09 15:48:32,PRE_APPROVER,76930,76929,6280,65457,206,505,UNKNOWN,4164,UNKNOWN,503,76930,65455,1511,0,76928,UNKNOWN,76931
151,st_step_class_0,76948,STAFF MEMBER,Request For Payment REJECTED by EMPLOYEE,2017-02-13 15:12:00,EMPLOYEE,76930,76929,6280,65457,206,505,UNKNOWN,4164,UNKNOWN,503,76930,65455,1511,0,76928,UNKNOWN,76931
152,st_step_class_0,76944,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-03-01 17:28:35,EMPLOYEE,76930,76929,6280,65457,206,505,UNKNOWN,4164,UNKNOWN,503,76930,65455,1511,0,76928,UNKNOWN,76931
153,st_step_class_0,76943,STAFF MEMBER,Request For Payment APPROVED by PRE_APPROVER,2017-03-01 17:29:42,PRE_APPROVER,76930,76929,6280,65457,206,505,UNKNOWN,4164,UNKNOWN,503,76930,65455,1511,0,76928,UNKNOWN,76931
154,st_step_class_0,76945,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-02 07:57:39,SUPERVISOR,76930,76929,6280,65457,206,505,UNKNOWN,4164,UNKNOWN,503,76930,65455,1511,0,76928,UNKNOWN,76931
155,rp_request_class_15,76930,SYSTEM,Request Payment,2017-03-08 14:37:12,UNDEFINED,76930,76929,6280,65457,206,505,UNKNOWN,4164,UNKNOWN,503,76930,65455,1511,0,76928,UNKNOWN,76931
156,rp_request_class_16,76930,SYSTEM,Payment Handled,2017-03-13 16:31:05,UNDEFINED,76930,76929,6280,65457,206,505,UNKNOWN,4164,UNKNOWN,503,76930,65455,1511,0,76928,UNKNOWN,76931
157,st_step_class_0,76942,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-01-31 13:38:55,EMPLOYEE,76934,76929,6280,65457,384,505,UNKNOWN,4164,UNKNOWN,503,76934,65455,1511,0,76928,UNKNOWN,76935
158,st_step_class_0,76940,STAFF MEMBER,Permit APPROVED by PRE_APPROVER,2017-01-31 13:40:27,PRE_APPROVER,76934,76929,6280,65457,384,505,UNKNOWN,4164,UNKNOWN,503,76934,65455,1511,0,76928,UNKNOWN,76935
159,st_step_class_0,76941,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-02-01 14:52:50,SUPERVISOR,76934,76929,6280,65457,384,505,UNKNOWN,4164,UNKNOWN,503,76934,65455,1511,0,76928,UNKNOWN,76935
160,st_step_class_0,76958,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-02-09 15:44:25,EMPLOYEE,76934,76929,6280,65457,384,505,UNKNOWN,4164,UNKNOWN,503,76934,65455,1511,0,76928,UNKNOWN,76935
161,st_step_class_0,76959,STAFF MEMBER,Request For Payment REJECTED by PRE_APPROVER,2017-02-09 15:44:31,PRE_APPROVER,76934,76929,6280,65457,384,505,UNKNOWN,4164,UNKNOWN,503,76934,65455,1511,0,76928,UNKNOWN,76935
162,st_step_class_0,76960,STAFF MEMBER,Request For Payment REJECTED by EMPLOYEE,2017-02-13 15:11:13,EMPLOYEE,76934,76929,6280,65457,384,505,UNKNOWN,4164,UNKNOWN,503,76934,65455,1511,0,76928,UNKNOWN,76935
163,st_step_class_0,76956,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-03-01 17:30:04,EMPLOYEE,76934,76929,6280,65457,384,505,UNKNOWN,4164,UNKNOWN,503,76934,65455,1511,0,76928,UNKNOWN,76935
164,st_step_class_0,76955,STAFF MEMBER,Request For Payment APPROVED by PRE_APPROVER,2017-03-01 17:30:53,PRE_APPROVER,76934,76929,6280,65457,384,505,UNKNOWN,4164,UNKNOWN,503,76934,65455,1511,0,76928,UNKNOWN,76935
165,st_step_class_0,76957,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-02 08:13:04,SUPERVISOR,76934,76929,6280,65457,384,505,UNKNOWN,4164,UNKNOWN,503,76934,65455,1511,0,76928,UNKNOWN,76935
166,rp_request_class_15,76934,SYSTEM,Request Payment,2017-03-08 14:36:58,UNDEFINED,76934,76929,6280,65457,384,505,UNKNOWN,4164,UNKNOWN,503,76934,65455,1511,0,76928,UNKNOWN,76935
167,rp_request_class_16,76934,SYSTEM,Payment Handled,2017-03-13 16:31:05,UNDEFINED,76934,76929,6280,65457,384,505,UNKNOWN,4164,UNKNOWN,503,76934,65455,1511,0,76928,UNKNOWN,76935
168,st_step_class_0,76942,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-01-31 13:38:55,EMPLOYEE,76932,76929,6280,65457,326,505,UNKNOWN,4164,UNKNOWN,503,76932,65455,1511,0,76928,UNKNOWN,76933
169,st_step_class_0,76940,STAFF MEMBER,Permit APPROVED by PRE_APPROVER,2017-01-31 13:40:27,PRE_APPROVER,76932,76929,6280,65457,326,505,UNKNOWN,4164,UNKNOWN,503,76932,65455,1511,0,76928,UNKNOWN,76933
170,st_step_class_0,76941,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-02-01 14:52:50,SUPERVISOR,76932,76929,6280,65457,326,505,UNKNOWN,4164,UNKNOWN,503,76932,65455,1511,0,76928,UNKNOWN,76933
171,st_step_class_0,76952,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-02-09 15:58:45,EMPLOYEE,76932,76929,6280,65457,326,505,UNKNOWN,4164,UNKNOWN,503,76932,65455,1511,0,76928,UNKNOWN,76933
172,st_step_class_0,76954,STAFF MEMBER,Request For Payment REJECTED by PRE_APPROVER,2017-02-09 15:58:49,PRE_APPROVER,76932,76929,6280,65457,326,505,UNKNOWN,4164,UNKNOWN,503,76932,65455,1511,0,76928,UNKNOWN,76933
173,st_step_class_0,76953,STAFF MEMBER,Request For Payment REJECTED by EMPLOYEE,2017-02-13 15:12:56,EMPLOYEE,76932,76929,6280,65457,326,505,UNKNOWN,4164,UNKNOWN,503,76932,65455,1511,0,76928,UNKNOWN,76933
174,st_step_class_0,76951,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-03-01 17:26:25,EMPLOYEE,76932,76929,6280,65457,326,505,UNKNOWN,4164,UNKNOWN,503,76932,65455,1511,0,76928,UNKNOWN,76933
175,st_step_class_0,76950,STAFF MEMBER,Request For Payment APPROVED by PRE_APPROVER,2017-03-01 17:27:46,PRE_APPROVER,76932,76929,6280,65457,326,505,UNKNOWN,4164,UNKNOWN,503,76932,65455,1511,0,76928,UNKNOWN,76933
176,st_step_class_0,76949,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-02 07:50:30,SUPERVISOR,76932,76929,6280,65457,326,505,UNKNOWN,4164,UNKNOWN,503,76932,65455,1511,0,76928,UNKNOWN,76933
177,rp_request_class_15,76932,SYSTEM,Request Payment,2017-03-08 14:37:25,UNDEFINED,76932,76929,6280,65457,326,505,UNKNOWN,4164,UNKNOWN,503,76932,65455,1511,0,76928,UNKNOWN,76933
178,rp_request_class_16,76932,SYSTEM,Payment Handled,2017-03-13 16:31:05,UNDEFINED,76932,76929,6280,65457,326,505,UNKNOWN,4164,UNKNOWN,503,76932,65455,1511,0,76928,UNKNOWN,76933
179,st_step_class_0,76942,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-01-31 13:38:55,EMPLOYEE,76936,76929,6280,65457,168,505,UNKNOWN,4164,UNKNOWN,503,76936,65455,1511,0,76928,UNKNOWN,76937
180,st_step_class_0,76940,STAFF MEMBER,Permit APPROVED by PRE_APPROVER,2017-01-31 13:40:27,PRE_APPROVER,76936,76929,6280,65457,168,505,UNKNOWN,4164,UNKNOWN,503,76936,65455,1511,0,76928,UNKNOWN,76937
181,st_step_class_0,76941,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-02-01 14:52:50,SUPERVISOR,76936,76929,6280,65457,168,505,UNKNOWN,4164,UNKNOWN,503,76936,65455,1511,0,76928,UNKNOWN,76937
182,st_step_class_0,76966,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-02-09 15:40:05,EMPLOYEE,76936,76929,6280,65457,168,505,UNKNOWN,4164,UNKNOWN,503,76936,65455,1511,0,76928,UNKNOWN,76937
183,st_step_class_0,76965,STAFF MEMBER,Request For Payment REJECTED by PRE_APPROVER,2017-02-09 15:42:55,PRE_APPROVER,76936,76929,6280,65457,168,505,UNKNOWN,4164,UNKNOWN,503,76936,65455,1511,0,76928,UNKNOWN,76937
184,st_step_class_0,76964,STAFF MEMBER,Request For Payment REJECTED by EMPLOYEE,2017-02-13 14:29:48,EMPLOYEE,76936,76929,6280,65457,168,505,UNKNOWN,4164,UNKNOWN,503,76936,65455,1511,0,76928,UNKNOWN,76937
185,st_step_class_0,76963,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-03-01 17:31:41,EMPLOYEE,76936,76929,6280,65457,168,505,UNKNOWN,4164,UNKNOWN,503,76936,65455,1511,0,76928,UNKNOWN,76937
186,st_step_class_0,76962,STAFF MEMBER,Request For Payment APPROVED by PRE_APPROVER,2017-03-01 17:32:52,PRE_APPROVER,76936,76929,6280,65457,168,505,UNKNOWN,4164,UNKNOWN,503,76936,65455,1511,0,76928,UNKNOWN,76937
187,st_step_class_0,76961,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-02 08:15:48,SUPERVISOR,76936,76929,6280,65457,168,505,UNKNOWN,4164,UNKNOWN,503,76936,65455,1511,0,76928,UNKNOWN,76937
188,rp_request_class_15,76936,SYSTEM,Request Payment,2017-03-08 14:36:23,UNDEFINED,76936,76929,6280,65457,168,505,UNKNOWN,4164,UNKNOWN,503,76936,65455,1511,0,76928,UNKNOWN,76937
189,rp_request_class_16,76936,SYSTEM,Payment Handled,2017-03-13 16:31:05,UNDEFINED,76936,76929,6280,65457,168,505,UNKNOWN,4164,UNKNOWN,503,76936,65455,1511,0,76928,UNKNOWN,76937
190,st_step_class_0,72943,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-02-02 09:55:35,EMPLOYEE,72937,72936,47027,65457,2726,505,427,1956,6581,503,72937,65455,3975,0,72935,UNKNOWN,72938
191,st_step_class_0,72944,STAFF MEMBER,Permit APPROVED by PRE_APPROVER,2017-02-02 09:55:37,PRE_APPROVER,72937,72936,47027,65457,2726,505,427,1956,6581,503,72937,65455,3975,0,72935,UNKNOWN,72938
192,st_step_class_0,72945,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-02-02 10:16:36,SUPERVISOR,72937,72936,47027,65457,2726,505,427,1956,6581,503,72937,65455,3975,0,72935,UNKNOWN,72938
193,st_step_class_0,72947,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-03-22 09:04:10,EMPLOYEE,72937,72936,47027,65457,2726,505,427,1956,6581,503,72937,65455,3975,0,72935,UNKNOWN,72938
194,st_step_class_0,72948,STAFF MEMBER,Request For Payment APPROVED by PRE_APPROVER,2017-03-22 09:06:39,PRE_APPROVER,72937,72936,47027,65457,2726,505,427,1956,6581,503,72937,65455,3975,0,72935,UNKNOWN,72938
195,st_step_class_0,72946,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-22 09:41:12,SUPERVISOR,72937,72936,47027,65457,2726,505,427,1956,6581,503,72937,65455,3975,0,72935,UNKNOWN,72938
196,rp_request_class_15,72937,SYSTEM,Request Payment,2017-03-24 09:41:18,UNDEFINED,72937,72936,47027,65457,2726,505,427,1956,6581,503,72937,65455,3975,0,72935,UNKNOWN,72938
197,rp_request_class_16,72937,SYSTEM,Payment Handled,2017-03-27 15:31:03,UNDEFINED,72937,72936,47027,65457,2726,505,427,1956,6581,503,72937,65455,3975,0,72935,UNKNOWN,72938
198,st_step_class_0,72943,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-02-02 09:55:35,EMPLOYEE,72939,72936,47027,65457,2726,505,427,1956,6581,503,72939,65455,3975,0,72935,UNKNOWN,72940
199,st_step_class_0,72944,STAFF MEMBER,Permit APPROVED by PRE_APPROVER,2017-02-02 09:55:37,PRE_APPROVER,72939,72936,47027,65457,2726,505,427,1956,6581,503,72939,65455,3975,0,72935,UNKNOWN,72940
200,st_step_class_0,72945,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-02-02 10:16:36,SUPERVISOR,72939,72936,47027,65457,2726,505,427,1956,6581,503,72939,65455,3975,0,72935,UNKNOWN,72940
201,st_step_class_0,72952,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-03-14 17:41:28,EMPLOYEE,72939,72936,47027,65457,2726,505,427,1956,6581,503,72939,65455,3975,0,72935,UNKNOWN,72940
202,st_step_class_0,72951,STAFF MEMBER,Request For Payment APPROVED by PRE_APPROVER,2017-03-14 17:50:38,PRE_APPROVER,72939,72936,47027,65457,2726,505,427,1956,6581,503,72939,65455,3975,0,72935,UNKNOWN,72940
203,st_step_class_0,72949,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-15 13:57:25,SUPERVISOR,72939,72936,47027,65457,2726,505,427,1956,6581,503,72939,65455,3975,0,72935,UNKNOWN,72940
204,st_step_class_0,72950,STAFF MEMBER,Request For Payment REJECTED by MISSING,2017-03-20 10:01:39,MISSING,72939,72936,47027,65457,2726,505,427,1956,6581,503,72939,65455,3975,0,72935,UNKNOWN,72940
205,st_step_class_0,76717,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-02-02 09:57:45,EMPLOYEE,76710,76709,47027,65457,410,505,427,1956,6581,503,76710,65455,6036,0,76708,UNKNOWN,76711
206,st_step_class_0,76716,STAFF MEMBER,Permit APPROVED by PRE_APPROVER,2017-02-02 09:57:47,PRE_APPROVER,76710,76709,47027,65457,410,505,427,1956,6581,503,76710,65455,6036,0,76708,UNKNOWN,76711
207,st_step_class_0,76718,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-02-02 10:16:08,SUPERVISOR,76710,76709,47027,65457,410,505,427,1956,6581,503,76710,65455,6036,0,76708,UNKNOWN,76711
208,st_step_class_0,76724,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-02-03 17:48:06,EMPLOYEE,76710,76709,47027,65457,410,505,427,1956,6581,503,76710,65455,6036,0,76708,UNKNOWN,76711
209,st_step_class_0,76722,STAFF MEMBER,Request For Payment REJECTED by PRE_APPROVER,2017-02-03 17:48:09,PRE_APPROVER,76710,76709,47027,65457,410,505,427,1956,6581,503,76710,65455,6036,0,76708,UNKNOWN,76711
210,st_step_class_0,76723,STAFF MEMBER,Request For Payment REJECTED by EMPLOYEE,2017-02-06 07:09:10,EMPLOYEE,76710,76709,47027,65457,410,505,427,1956,6581,503,76710,65455,6036,0,76708,UNKNOWN,76711
211,st_step_class_0,76719,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-02-06 14:46:49,EMPLOYEE,76710,76709,47027,65457,410,505,427,1956,6581,503,76710,65455,6036,0,76708,UNKNOWN,76711
212,st_step_class_0,76720,STAFF MEMBER,Request For Payment APPROVED by PRE_APPROVER,2017-02-06 14:46:55,PRE_APPROVER,76710,76709,47027,65457,410,505,427,1956,6581,503,76710,65455,6036,0,76708,UNKNOWN,76711
213,st_step_class_0,76721,STAFF MEMBER,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-06 14:57:51,SUPERVISOR,76710,76709,47027,65457,410,505,427,1956,6581,503,76710,65455,6036,0,76708,UNKNOWN,76711
214,rp_request_class_15,76710,SYSTEM,Request Payment,2017-02-09 09:16:58,UNDEFINED,76710,76709,47027,65457,410,505,427,1956,6581,503,76710,65455,6036,0,76708,UNKNOWN,76711
215,rp_request_class_16,76710,SYSTEM,Payment Handled,2017-02-13 16:32:18,UNDEFINED,76710,76709,47027,65457,410,505,427,1956,6581,503,76710,65455,6036,0,76708,UNKNOWN,76711
216,st_step_class_0,76717,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-02-02 09:57:45,EMPLOYEE,76712,76709,47027,65457,2245,505,427,1956,6581,503,76712,65455,6036,0,76708,UNKNOWN,76713
217,st_step_class_0,76716,STAFF MEMBER,Permit APPROVED by PRE_APPROVER,2017-02-02 09:57:47,PRE_APPROVER,76712,76709,47027,65457,2245,505,427,1956,6581,503,76712,65455,6036,0,76708,UNKNOWN,76713
218,st_step_class_0,76718,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-02-02 10:16:08,SUPERVISOR,76712,76709,47027,65457,2245,505,427,1956,6581,503,76712,65455,6036,0,76708,UNKNOWN,76713
219,st_step_class_0,76729,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-02-03 17:44:59,EMPLOYEE,76712,76709,47027,65457,2245,505,427,1956,6581,503,76712,65455,6036,0,76708,UNKNOWN,76713
220,st_step_class_0,76730,STAFF MEMBER,Request For Payment REJECTED by PRE_APPROVER,2017-02-03 17:45:04,PRE_APPROVER,76712,76709,47027,65457,2245,505,427,1956,6581,503,76712,65455,6036,0,76708,UNKNOWN,76713
221,st_step_class_0,76728,STAFF MEMBER,Request For Payment REJECTED by EMPLOYEE,2017-02-06 07:08:12,EMPLOYEE,76712,76709,47027,65457,2245,505,427,1956,6581,503,76712,65455,6036,0,76708,UNKNOWN,76713
222,st_step_class_0,76726,STAFF MEMBER,Request For Payment SUBMITTED by EMPLOYEE,2017-02-06 14:47:19,EMPLOYEE,76712,76709,47027,65457,2245,505,427,1956,6581,503,76712,65455,6036,0,76708,UNKNOWN,76713
223,st_step_class_0,76725,STAFF MEMBER,Request For Payment APPROVED by PRE_APPROVER,2017-02-06 14:47:23,PRE_APPROVER,76712,76709,47027,65457,2245,505,427,1956,6581,503,76712,65455,6036,0,76708,UNKNOWN,76713
